(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553176293267 (Thu Mar 21 08:51:33 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553178616138 (Thu Mar 21 09:30:16 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553178649183 (Thu Mar 21 09:30:49 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553178699600 (Thu Mar 21 09:31:39 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553178877361 (Thu Mar 21 09:34:37 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553178914222 (Thu Mar 21 09:35:14 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553178966460 (Thu Mar 21 09:36:06 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553187435621 (Thu Mar 21 11:57:15 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553187502082 (Thu Mar 21 11:58:22 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553187566412 (Thu Mar 21 11:59:26 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553187579218 (Thu Mar 21 11:59:39 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553188293477 (Thu Mar 21 12:11:33 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553188356339 (Thu Mar 21 12:12:36 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553188886630 (Thu Mar 21 12:21:26 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553188950621 (Thu Mar 21 12:22:30 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189065396 (Thu Mar 21 12:24:25 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189087676 (Thu Mar 21 12:24:47 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189134348 (Thu Mar 21 12:25:34 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189361545 (Thu Mar 21 12:29:21 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189380880 (Thu Mar 21 12:29:40 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189458159 (Thu Mar 21 12:30:58 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553189501483 (Thu Mar 21 12:31:41 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553199438829 (Thu Mar 21 15:17:18 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553199584658 (Thu Mar 21 15:19:44 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553199706433 (Thu Mar 21 15:21:46 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553199782787 (Thu Mar 21 15:23:02 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553199813490 (Thu Mar 21 15:23:33 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553199871892 (Thu Mar 21 15:24:31 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553200056131 (Thu Mar 21 15:27:36 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553200536404 (Thu Mar 21 15:35:36 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553200621294 (Thu Mar 21 15:37:01 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553200821243 (Thu Mar 21 15:40:21 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553201139882 (Thu Mar 21 15:45:39 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553201209001 (Thu Mar 21 15:46:49 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553201277686 (Thu Mar 21 15:47:57 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553201329155 (Thu Mar 21 15:48:49 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553201874476 (Thu Mar 21 15:57:54 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553201926888 (Thu Mar 21 15:58:46 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553202490534 (Thu Mar 21 16:08:10 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553203053144 (Thu Mar 21 16:17:33 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553203363549 (Thu Mar 21 16:22:43 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553203467457 (Thu Mar 21 16:24:27 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553208353629 (Thu Mar 21 17:45:53 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553236741947 (Fri Mar 22 01:39:01 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553236771528 (Fri Mar 22 01:39:31 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553237193831 (Fri Mar 22 01:46:33 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553237569690 (Fri Mar 22 01:52:49 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553238003052 (Fri Mar 22 02:00:03 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553267833684 (Fri Mar 22 10:17:13 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553267893141 (Fri Mar 22 10:18:13 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553267903739 (Fri Mar 22 10:18:23 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553267961193 (Fri Mar 22 10:19:21 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553267973496 (Fri Mar 22 10:19:33 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553268029911 (Fri Mar 22 10:20:29 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553270333709 (Fri Mar 22 10:58:53 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553283699966 (Fri Mar 22 14:41:39 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553283759328 (Fri Mar 22 14:42:39 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553283877100 (Fri Mar 22 14:44:37 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553283962869 (Fri Mar 22 14:46:02 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553284057128 (Fri Mar 22 14:47:37 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553284086913 (Fri Mar 22 14:48:06 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553301258210 (Fri Mar 22 19:34:18 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553301320933 (Fri Mar 22 19:35:20 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553301469638 (Fri Mar 22 19:37:49 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553301540642 (Fri Mar 22 19:39:00 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553301559988 (Fri Mar 22 19:39:19 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553301899657 (Fri Mar 22 19:44:59 CDT 2019)
